StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,timing_consent_First Click,timing_consent_Last Click,timing_consent_Page Submit,timing_consent_Click Count,browser_meta_Browser,browser_meta_Version,browser_meta_Operating System,browser_meta_Resolution,consent_question,timing_screening_First Click,timing_screening_Last Click,timing_screening_Page Submit,timing_screening_Click Count,expert_training,expert_job,age,recall_email,gender,gender_3_TEXT,ethnicity,ethnicity_9_TEXT,timing_elicitation_First Click,timing_elicitation_Last Click,timing_elicitation_Page Submit,timing_elicitation_Click Count,elicitation1,elicitation2,elicitation3,timing_choose_First Click,timing_choose_Last Click,timing_choose_Page Submit,timing_choose_Click Count,brief_summary,describe_suspicious,describe_hard,describe_ask,timing_noticing_First Click,timing_noticing_Last Click,timing_noticing_Page Submit,timing_noticing_Click Count,notice1,notice2,attention,notice3,notice3_4_TEXT,notice4,notice4_3_TEXT,notice5,notice5_5_TEXT,timing_expecting_First Click,timing_expecting_Last Click,timing_expecting_Page Submit,timing_expecting_Click Count,expect1,expect2,expect3,expect4,expect5,expect6,timing_suspecting_First Click,timing_suspecting_Last Click,timing_suspecting_Page Submit,timing_suspecting_Click Count,suspect1,suspect3,suspect2,suspect4,suspect5,suspect5_sure_1,timing_deciding_First Click,timing_deciding_Last Click,timing_deciding_Page Submit,timing_deciding_Click Count,investigate1,investigate1_9_TEXT,investigate2,decide,decide_sure_1,act,emotions_1,emotions_2,emotions_3,emotions_4,emotions_5,emotions_6,emotions_7,emotions_8,harm,timing_full_story_First Click,timing_full_story_Last Click,timing_full_story_Page Submit,timing_full_story_Click Count,full_story,full_story_easy,timing_demographics_First Click,timing_demographics_Last Click,timing_demographics_Page Submit,timing_demographics_Click Count,education,employment,income,digital_literacy_1,digital_literacy_2,digital_literacy_3,digital_literacy_4,digital_literacy_5,digital_literacy_6,digital_literacy_7,digital_literacy_8,digital_literacy_9,victim,Q_TotalDuration,UserAgent,ResponseID,excluded,rid,RISN,V,opp,field,gc,term,LS
2020-02-12 21:21:51,2020-02-12 21:36:57,IP Address,100,906,TRUE,2020-02-12 21:36:57,R_3F6eT8kn0elOOBP,,,,,anonymous,EN,45.782,45.782,47.866,1,Edge,18.18363,Windows NT 10.0,1536x864,I agree,4.54,4.54,6.824,1,No,No,33,"Yes, I have received email messages like this in the past.",Woman,,"Hispanic, Latino or Spanish",,7.439,112.254,162.667,4,"Cause personally stored information to be obtained by hackers, viruses, cat fishing","Unrecognizable sender, won a contest that you never entered into","Urgent Delivery Notice e-mail, your application has been selected e-mail, you won e-mail",12.292,100.42,105.127,6,Received an e-mail from Amazon indicating that there was an urgent delivery notice regarding my most recent order,They've never e-mailed me like that,Confirmation e-mail had just been received for recent order,click on a link,17.001,32.231,33.712,5,"Link(s) in the email,Request for action in the email,Information missing from the email",Within the last week,Somewhat disagree,Personal Email account,,This email was of a personal nature,,"A company, business or other organization",,12.055,48.65,50.92,8,Strongly disagree,Yes,Yes,Two to five years,No,Strongly agree,5.771,73.9,75.085,8,Click on a link or button,The subject line was different than I would expect,The sender's email address looked different than I would expect,The main body of the email included something strange that I do not normally see in an email like this,I was not sure about whether it was harmful or not,9,14.819,65.66,67.442,15,Asked someone else about the email,,I did not try to contact the sender,"No, the email was definitely not safe",11,Deleted the email,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Somewhat,Moderately,Quite a bit,Somewhat disagree,10.828,232.684,234.485,2,"I had just placed an order with Amazon and received the confirmation e-mail, as expected. Within a couple of hours I received an additional e-mail with the subject line reading ""URGENT DELIVERY NOTICE"" it was flagged as being from Amazon, so I opened it. Upon opening the body of the e-mail indicated that there was an urgent delivery notice regarding my recent Amazon purchase with Order # 'whatever it was', and to click on the link to retrieve the message. The order number looked off and I have never received an e-mail formatted that way from Amazon. I then reached out to Amazon via chat and after reviewing my account I was advised that the e-mail was not from them and not to click on the link as it was likely unsafe. ",Somewhat easy,4.167,35.768,42.877,14,"Some college, no 4-year degree",Employed full time,"$50,000 to $74,999",Some,Good,Good,Good,Some,None,None,None,None,"Received a notification from a company that your information was involved in a data breach,Had a virus on your computer or mobile device",906,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.18363",R_3F6eT8kn0elOOBP,NULL,5e44b294-09e9-cbd1-814e-91c07f07d6a1,7137451,H,Qual2726-0122-PhishingEmails,,1,,165
2020-02-12 21:35:58,2020-02-12 21:38:45,IP Address,100,167,TRUE,2020-02-12 21:38:46,R_0iIKl4tg6rZEsX7,,,,,anonymous,EN,105.216,112.847,114.558,3,Chrome,79.0.3945.119,CrOS x86_64 12607.81.0,1366x768,I agree,2.414,2.414,3.66,1,No,No,19,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,"Mozilla/5.0 (X11; CrOS x86_64 12607.81.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.119 Safari/537.36",R_0iIKl4tg6rZEsX7,ineligible,5e44b5f7-9c84-5420-f968-7f5da028c541,7137451,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-12 21:30:36,2020-02-12 21:42:01,IP Address,100,685,TRUE,2020-02-12 21:42:02,R_3iJBX95XdWP1zkD,,,,,anonymous,EN,1.659,7.862,8.78,2,Safari iPhone,Unknown,iPhone,375x812,I agree,1.668,1.668,2.102,1,No,No,25,"Yes, I have received email messages like this in the past.",Woman,,"Hispanic, Latino or Spanish",,4.256,60.634,70.659,5,If they have unknown links or unknown names,If it’s a name that I find odd or suspicious ,"Suspicious names
Unknown links",2.207,131.265,138.926,12,It was an odd name and had a suspicious subject line,The name and subject line,it could be a job ,To click on a link,1.667,41.111,43.551,15,"File(s) attached to the email,Link(s) in the email,Sender's name",Within the last day,Somewhat disagree,Personal Email account,,This email was of a personal nature,,"A company, business or other organization",,0.934,33.406,34.191,21,Somewhat disagree,No,Yes,One to two years,No,Somewhat agree,6.07,68.683,69.42,21,Click on a link or button,The subject line was different than I would expect,The sender's name looked different than I would expect,The main body of the email included typos or other issues that I didn't expect to be in an email like this,"Yes, I thought it was harmful",9,2.182,47.813,48.732,27,Looked at email headers,,"I contacted the sender through another communications medium (texting, chat, social media)","No, the email was definitely not safe",9,Deleted the email,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Neither agree nor disagree,2.402,145.95,146.627,7,"I got an email from a friend about a job I was waiting for it just seemed suspicious to me. Even the email address and subject line looked odd to me, but when I opened it I knew. I knew it wasn’t really the email I had been waiting for and that it could cause viruses. The format was all weird and it was just not professional ",Extremely easy,5.359,36.735,36.7,21,"Some college, no 4-year degree",Employed part time,"$25,000 to $34,999",Full,Full,Some,Good,Full,Good,Some,Some,Little,Fell victim to a phishing email message or other scam email,685,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",R_3iJBX95XdWP1zkD,NULL,5e44b497-03aa-0dde-680d-151bcfee78aa,7137451,H,Qual2726-0122-PhishingEmails,,1,,165
2020-02-12 21:15:53,2020-02-12 21:43:11,IP Address,100,1637,TRUE,2020-02-12 21:43:12,R_2a93shGp6E3cvkM,,,,,anonymous,EN,41.079,41.079,42.501,1,Chrome,79.0.3945.130,Macintosh,1680x1050,I agree,7.506,7.506,9.824,1,No,No,61,"Yes, I have received email messages like this in the past.",Woman,,"Hispanic, Latino or Spanish",,8.256,130.962,229.866,7,Emails with links that carry a virus.,"Poor grammar
Requests for money
Requests for personal/financial information","Request for money from an individual in a foreign country
Utility company email with a link to confirm my account",17.496,450.222,454.76,17,"The email appeared to be from AT&T (my cellular, internet and home security provider) saying they needed to verify my account and to log in from a link provided. Because of several grammatical errors, I did not think the email was legit. I signed in to my account from At&T's website and deleted the email.",Incorrect grammar,Authentic look ,Sign in through a link,10.783,55.252,56.392,13,"Link(s) in the email,What the email was about,Sender's name,Company or business the sender belonged to,Request for action in the email,Formatting or colors in the email,Length of the email,Mistakes or poor quality",Within the last month,Somewhat disagree,Personal Email account,,This email was of a personal nature,,"A company, business or other organization",,5.727,108.833,111.93,18,Somewhat agree,I'm not sure,I'm not sure,I did not know the sender,No,Somewhat disagree,1.945,94.244,98.628,12,Click on a link or button,I didn't notice anything that felt off about the subject line,I didn't notice anything that felt off about the sender,The main body of the email included typos or other issues that I didn't expect to be in an email like this,"Yes, I thought it was harmful",11,1.119,112.655,114.288,24,"Looked more closely at the the email address the email came from,Looked at email headers",,I went to the website of the sender,"No, the email was definitely not safe",11,"Deleted the email,Clicked a button to report the email as spam",Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly disagree,21.551,331.946,333.784,10,"I received an email I thought was from AT&T asking me to verify my account by logging in through the link in the email. At first glance the email seemed legit, but as I red the email I noticed multiple grammatical errors and decided it was not from AT&T. I went to the AT&T website directly and logged in to my account. There was nothing to indicate that my account required any verification. I marked the email as spam and deleted it.",Extremely easy,11.088,65.098,76.809,19,"Some college, no 4-year degree",Retired,"$100,000 to $149,999",Full,Full,Full,Full,None,Little,None,None,None,"Received a notification from a company that your information was involved in a data breach,Had a virus on your computer or mobile device",1637,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",R_2a93shGp6E3cvkM,NULL,5e44b10f-bfc0-04e3-ecb8-7fe094d9b814,7137451,H,Qual2726-0122-PhishingEmails,,1,,165
2020-02-12 21:49:24,2020-02-12 21:49:34,IP Address,100,9,TRUE,2020-02-12 21:49:34,R_31iOOl1sWji8uXm,,,,,anonymous,EN,3.937,5.044,5.486,2,Chrome,80.0.3987.100,Windows NT 10.0,1600x900,I do not agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.100 Safari/537.36",R_31iOOl1sWji8uXm,declined consent,5e44b920-ee8f-e85c-686b-62b8ff33a14c,7137451,H,Qual2726-0122-PhishingEmails,,2,consent,
2020-02-12 21:50:47,2020-02-12 21:51:33,IP Address,100,46,TRUE,2020-02-12 21:51:34,R_2YPyRKG2tr863Tx,,,,,anonymous,EN,1.803,4.359,5.604,3,Chrome,80.0.3987.100,Windows NT 10.0,1368x912,I agree,6.669,7.899,8.954,2,No,No,24,"No, I do not remember receiving any email messages like this.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.100 Safari/537.36",R_2YPyRKG2tr863Tx,ineligible,5e44b93c-1a2d-20c0-fdd8-f051d698d43e,7137451,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-12 21:32:23,2020-02-12 21:55:51,IP Address,100,1408,TRUE,2020-02-12 21:55:51,R_1gtLf9s1OSDHJVv,,,,,anonymous,EN,26.288,26.288,28.093,1,MSIE,11.0,Windows NT 6.1,1366x768,I agree,4.59,4.59,5.653,1,No,No,30,"Yes, I have received email messages like this in the past.",Man,,"Hispanic, Latino or Spanish",,50.145,169.336,204.047,11,some people are hackers and are out to steal your information and do detrimental things.,some of them have weird names that catch you off guard and ask for confident information.,yall are asking way too many of the same questions and its becoming redundant,9.507,137.476,144.391,13,the person asked for my me to take a check and cash it for them so that I could purchase items for them,it was what was said that looked suspicious,it was not necessarily hard to deal with the email,the email was asking you to provide information,4.046,24.392,28.934,4,"File(s) attached to the email,Request for action in the email",Within the last year,Somewhat disagree,Personal Email account,,This email was related to work,,Other (please describe),stranger,15.728,127.593,129.083,6,Somewhat agree,I'm not sure,I'm not sure,I did not know the sender,No,Somewhat agree,52.205,181.786,183.436,6,Take some action outside of the email,The subject line was different than I would expect,The sender's email address looked different than I would expect,The main body of the email included something strange that I do not normally see in an email like this,I was not sure about whether it was harmful or not,10,17.177,120.514,122.969,18,Looked more closely at the the email address the email came from,,I did not try to contact the sender,"No, the email was definitely not safe",11,Left the email in my inbox,Not at all,Not at all,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat agree,26.156,318.454,320.689,32,"the person tried to get me to purchase merchandise. They sent me a check to have cashed and cleared. The check came out to be fake and my bank account was closed. I tried to get back in touch with the guy that sent me their info and they refused to respond to my emails. I constantly tried to reach out and that never worked out. Then some time later, they used a different email address and attempted to commit the same crime not realizing it was me again. I simply ignored the new email and that was end of it.",Somewhat easy,3.494,60.698,64.58,13,4-year college degree,Employed part time,"$25,000 to $34,999",Little,Some,Some,Good,Little,None,None,None,None,Received a notification from a company that your information was involved in a data breach,1408,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,R_1gtLf9s1OSDHJVv,NULL,5e44b51f-7f9d-0f9a-a450-1f8c5de5e4e4,7137451,H,Qual2726-0122-PhishingEmails,,1,,165
2020-02-12 22:07:23,2020-02-12 22:07:42,IP Address,100,18,TRUE,2020-02-12 22:07:42,R_2qjVnJkP6d0FT0K,,,,,anonymous,EN,1.242,8.755,8.801,4,Safari iPhone,Unknown,iPhone,375x812,I agree,0.782,2.932,2.974,3,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",R_2qjVnJkP6d0FT0K,ineligible,5e44bd57-6eab-6baa-d59c-2b3d494d4647,7137451,H,Qual2726-0122-PhishingEmails,,2,DNQ,
2020-02-12 22:02:36,2020-02-12 22:15:37,IP Address,100,780,TRUE,2020-02-12 22:15:37,R_1OrXwG8x50fZ81S,,,,,anonymous,EN,5.98,8.586,9.68,3,Chrome,79.0.3945.130,Windows NT 10.0,1093x615,I agree,3.454,3.454,5.338,1,No,No,63,"Yes, I have received email messages like this in the past.",Man,,"Hispanic, Latino or Spanish",,3.737,102.274,125.766,9,e-mqils suppossedly from Google to change my password which the logo was unusual. Alos from peopel who said I won money but I needed to reply,"Unknown person
unusual logos
Unsual request","Google
numbered unusually",9.19,63.589,80.801,8,You have won a grand prize of 3000 dollars but you must respond,to good to be true,it was not I just deleted,Respond to the e-mail and e-mail back,7.213,25.229,26.37,9,"What the email was about,Sender's name,Request for action in the email,Images in the email",Longer than one year ago,Somewhat disagree,Personal Email account,,This email was of a personal nature,,"A company, business or other organization",,5.706,35.389,36.324,13,Somewhat disagree,No,No,One to two years,No,Strongly agree,5.173,52.235,53.134,14,Respond to the email with some information,The subject line was different than I would expect,The sender's email address looked different than I would expect,The main body of the email was missing something that I would expect to be in an email like this,"Yes, I thought it was harmful",10,13.716,68.661,69.586,21,None of the above,,I did not try to contact the sender,"No, the email was definitely not safe",11,Deleted the email,Moderately,Not at all,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Somewhat disagree,4.419,152.454,153.302,15,Got an e-mail suppossedly from Google but I know that Google isnt going to give me 3000 dollars so I deleted the e-mail   I also unsubscribed to thsi e-mail so that they could not send me any more requests for me to respond to their respond   What else do you want me to tell you   I have already told you the whole story,Somewhat easy,4.146,64.1,65.116,24,"Postgraduate or professional degree, including master’s, doctorate, medical or law degree",Employed full time,"$75,000 to $99,999",Little,Some,Full,Little,Some,Some,Some,Some,Little,"Someone broke in or hacked your computer, mobile device, or account",780,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36",R_1OrXwG8x50fZ81S,NULL,5e44bc27-7c6f-aac5-f402-9cbcfe8b2fba,7137451,H,Qual2726-0122-PhishingEmails,,1,,165
2020-02-12 21:51:53,2020-02-12 22:15:41,IP Address,100,1428,TRUE,2020-02-12 22:15:42,R_DqxGs7OH19YF2dH,,,,,anonymous,EN,5.107,48.137,49.702,12,Edge,18.17763,Windows NT 10.0,1280x720,I agree,4.117,4.117,5.608,1,No,No,22,"Yes, I have received email messages like this in the past.",Woman,,"Hispanic, Latino or Spanish",,4.254,436.57,438.508,7,"'-if opened it can lead to viruses 
 -hackers can be allowed access to your personal account","'-weird email address or from someone I do not know
-the subject refers to getting money ","'-someone saying they were offering jobs for the school but it was a gmail
-saying there was spam and I need to email the person back",2.914,355.602,368.238,11,someone had emailed me in regards to getting a job and they were using a gmail account rather than a school email ,gmail account ,it wasn't ,email them to get a job,8.017,30.488,31.848,9,"Sender's name,Company or business the sender belonged to,Information missing from the email",Within the last year,Somewhat disagree,Student Email account,,This email was related to work,,Other (please describe),someone working at the school,6.837,38.015,39.716,13,Neither agree nor disagree,No,No,I did not know the sender,No,Strongly agree,8.912,74.829,77.034,14,Respond to the email with some information,The subject line was different than I would expect,The sender's email address looked different than I would expect,The main body of the email was missing something that I would expect to be in an email like this,"Yes, I thought it was harmful",11,9.585,67.37,69.018,23,"Looked more closely at the the email address the email came from,Asked someone else about the email",,I did not try to contact the sender,"No, the email was definitely not safe",11,Deleted the email,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Strongly disagree,9.36,204.642,205.724,17,"Someone claiming to be from Rollins college, a male, had sent me an email in regards to working for them. They said they had two spots open and the position would last for a whole semester. They said that if interested respond back to email, which was a gmail account rather than a school issued account.",Extremely easy,5.554,51.769,58.441,21,"Some college, no 4-year degree",Student,"$100,000 to $149,999",Full,Full,None,Good,Good,None,Some,None,None,Had a virus on your computer or mobile device,1428,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36 Edge/18.17763",R_DqxGs7OH19YF2dH,NULL,5e44b982-5df9-7f4e-9d9e-0cbdd525aa46,7137451,H,Qual2726-0122-PhishingEmails,,1,,165
2020-02-12 22:03:40,2020-02-12 22:21:19,IP Address,100,1058,TRUE,2020-02-12 22:21:19,R_3pl210fMH1V17Tx,,,,,anonymous,EN,1.055,4.45,5.626,5,Chrome,79.0.3945.136,Android 5.1.1,601x962,I agree,6.218,10.581,11.921,4,No,No,60,"Yes, I have received email messages like this in the past.",Woman,,White,,1.692,105.698,124.919,24,"Improper grammar
Spelling 
Shadows in print area","Grammar
Spelling
Asking for anything with numbers",Several from copycat eBay or Amazon sites,5.031,306.525,308.066,45,"Amazon 
Email asking for payment info on an item ",Telling me a payment was rejected,It was very similar to the real site. I also had to go to the site and make sure nothing was on order that I had forgotten about ,Confirm credit card details and expiration dates,3.4,49.249,50.332,24,"Link(s) in the email,What the email was about,Request for action in the email,Images in the email,Formatting or colors in the email,Mistakes or poor quality",Longer than one year ago,Somewhat disagree,Personal Email account,,This email was of a personal nature,,"A company, business or other organization",,1.346,39.813,40.868,33,Somewhat disagree,I'm not sure,No,I don't remember,No,Somewhat agree,1.413,97.985,99.272,29,Respond to the email with some information,The subject line was different than I would expect,The sender's email address looked different than I would expect,The main body of the email included more information than I expect to be in an email like this,I was not sure about whether it was harmful or not,10,1.066,76.667,78.138,59,"Looked more closely at the the email address the email came from,Looked at email headers",,I went to the website of the sender,"No, the email was definitely not safe",10,Sent the email to someone,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Somewhat disagree,1.146,177.94,179.558,16,I got an email from Amazon. They were asking for confirmation of cars info because a payment didn't go through. It took me a minute to realize that I hadn't ordered anything. I even went to the Amazon website to see if something was on order that I forgot about. I reported the fake email to amazon.. Their fraud protection answered back pretty quickly. I had to change my password also.,Somewhat easy,1.5,54.816,56.996,50,"Technical, trade, or vocational school AFTER high school",Employed full time,"$50,000 to $74,999",Some,Full,Good,Good,Some,None,None,None,None,Received a notification from a company that your information was involved in a data breach,1058,"Mozilla/5.0 (Linux; Android 5.1.1; KFDOWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/79.4.9 like Chrome/79.0.3945.136 Safari/537.36",R_3pl210fMH1V17Tx,NULL,5e44bc49-ed45-21af-f01d-154c143276d8,7137451,H,Qual2726-0122-PhishingEmails,,1,,165
