age_category,gender,education_level,employment_status,annual_income,has_it_training,has_it_job,previous_incidents_phishing_email,previous_incidents_data_breach,previous_incidents_computer_virus,previous_incidents_device_hacked,previous_incidents_credit_card_fraud,previous_incidents_identity_theft,previous_incidents_any,digital_literacy_wiki,digital_literacy_meme,digital_literacy_phishing,digital_literacy_bookmark,digital_literacy_cache,digital_literacy_ssl,digital_literacy_ajax,digital_literacy_rss,digital_literacy_other,digital_literacy_total,emotion_dread,emotion_terror,emotion_anxiety,emotion_nervous,emotion_scared,emotion_panic,emotion_fear,emotion_worry,emotion_total,investigated_sender,investigated_links,investigated_external,email_recency,email_account_work,email_account_student,email_account_personal,email_content_work_related,email_content_personal,email_sender_work_colleague,email_sender_friend_family,email_sender_acquaintance,email_sender_organization,sender_relationship_duration,expected_this_email,felt_similar_before,previous_sender_emails,previous_sender_interaction,email_seemed_different,noticed_sender_issues,noticed_content_issues,noticed_technical_issues,actions_requested_click_link,actions_requested_open_attachment,actions_requested_respond_info,actions_requested_external_action,sender_issues_none,sender_issues_name_different,sender_issues_email_different,subject_line_issues_none,subject_line_issues_different,email_body_issues_none,email_body_issues_typos,email_body_issues_missing,email_body_issues_strange,email_body_issues_more_info,email_body_issues_less_info,suspicion_confidence,overall_suspicion,perceived_harm,final_decision,decision_confidence,actions_taken_clicked,actions_taken_reported,actions_taken_deleted,actions_taken_ignored
4.0,1.0,3.0,0.0,3.0,0,0,0,1,0,1,0,0,1,1.2853425343934681,0.4030039318357315,1.2659574468085109,1.0037827256964325,0.6931611071536921,0.16491407677837952,-0.47529053187482856,0.34436526437649406,0.842295752390249,0.6141702563953476,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,0.6787013641439807,-0.47070101873432657,1,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,5,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
5.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,1,-1.3753983807522463,-1.6017350147960963,-0.8085106382978723,-1.1330909807533964,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.9455030547380373,0.21985704544012974,0.561794365401953,-0.10244629979851563,-0.1500627995228127,0.21814864768618136,0.26804826133750803,0.2239910455009576,1.5142238768212297,0.3441942678583289,1,0,0,3.0,0,0,1,0,0,0,0,0,1,1.0,0.0,5,0,0,4,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.6253332503599234,1.0,0.6098883665988296,0.0,-1.0226352040857116,0,0,1,0
2.0,0.0,2.0,1.0,3.0,0,0,0,1,0,0,0,0,1,1.2853425343934681,1.0712502473796741,0.5744680851063831,1.0037827256964325,0.6931611071536921,0.9894844606702773,1.530805868895552,1.2848586334719614,0.842295752390249,1.0306054905730766,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.6791883560518501,1,0,1,2.0,0,0,1,0,1,0,0,1,0,1.0,0.0,4,0,0,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.7386486715660846,1.0,-0.17980772561081051,0.0,0.5959838283551463,1,1,0,0
3.0,0.0,3.0,0.0,1.0,0,0,0,0,1,0,1,0,1,-1.3753983807522463,-0.9334886992521536,-1.5,-1.8453822162366729,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-1.0272290860315332,2.0519990907745447,1.6485989413283506,0.7299298860644239,0.6908063357343275,1.1634594543263004,-0.6686795336591597,1.1818474900774212,0.6787013641439807,0.9345828785987738,1,0,0,5.0,0,0,1,0,0,0,0,0,0,1.0,0.0,5,0,0,5,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
5.0,1.0,4.0,0.0,4.0,0,0,0,1,1,0,1,0,1,-1.3753983807522463,-0.9334886992521536,1.2659574468085109,1.0037827256964325,1.417525608198547,0.9894844606702773,-0.47529053187482856,0.34436526437649406,-0.37978513835453176,0.2063503061685001,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,0.21814864768618136,-0.6686795336591597,0.2239910455009576,-0.1568211485332684,-0.23213678450976746,0,0,0,4.0,0,0,1,0,1,0,0,0,1,6.0,0.0,2,0,1,5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.7386486715660846,0.0,0.6098883665988296,0.0,-1.0226352040857116,0,0,0,1
4.0,0.0,3.0,0.0,2.0,0,0,1,0,1,0,0,1,1,-0.04502792317938903,-0.26524238370821107,1.2659574468085109,1.0037827256964325,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.060196765634353756,1.135928068107337,1.6485989413283506,0.7299298860644239,1.5316754709914677,1.1634594543263004,1.2047760563341758,1.1818474900774212,-0.1568211485332684,1.0549242773370262,1,0,1,5.0,0,0,1,0,1,0,0,0,1,1.0,0.0,1,0,0,5,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0.7386486715660846,1.0,1.3995844588084698,0.0,0.5959838283551463,1,1,1,0
3.0,0.0,3.0,0.0,2.0,0,0,0,0,0,0,0,1,1,0.6201573056070395,-1.6017350147960963,-0.11702127659574457,1.0037827256964325,0.6931611071536921,-0.6596563071135183,2.5338540692807423,-0.5961281047189732,-0.37978513835453176,0.16629215179544912,1.135928068107337,1.6485989413283506,1.5623060719273634,1.5316754709914677,0.21814864768618136,0.26804826133750803,0.2239910455009576,-0.1568211485332684,0.8039844197932372,1,0,0,4.0,0,0,1,0,1,0,1,0,0,1.0,0.0,5,0,0,4,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.7386486715660846,0.0,-0.9695038178204507,0.0,0.056444150874860294,0,0,1,0
3.0,0.0,2.0,1.0,1.0,0,0,1,1,1,0,0,0,1,0.6201573056070395,-0.26524238370821107,-1.5,0.2914914902131562,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.25236584031068615,-0.6962139772270776,0.561794365401953,1.5623060719273634,1.5316754709914677,0.21814864768618136,0.26804826133750803,0.2239910455009576,-0.1568211485332684,0.4391160921356357,0,0,0,4.0,0,0,1,0,1,0,0,0,0,1.0,0.0,5,0,0,5,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
3.0,0.0,2.0,1.0,2.0,0,0,0,0,0,0,1,0,1,1.2853425343934681,1.0712502473796741,0.5744680851063831,1.0037827256964325,-0.031203393891162938,-0.6596563071135183,2.5338540692807423,-0.5961281047189732,-0.37978513835453176,0.5335471908642794,1.135928068107337,1.6485989413283506,0.7299298860644239,0.6908063357343275,1.1634594543263004,1.2047760563341758,1.1818474900774212,0.6787013641439807,1.0542559495145398,0,0,0,4.0,0,0,1,0,1,0,0,0,1,2.0,0.0,5,1,1,5,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0.7386486715660846,1.0,0.6098883665988296,0.0,0.5959838283551463,1,1,0,0
3.0,0.0,1.0,0.0,1.0,0,0,0,1,1,1,0,0,1,-1.3753983807522463,-1.6017350147960963,-1.5,-1.8453822162366729,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-1.1014786766475266,2.968070113441752,3.8222080931811457,-0.10244629979851563,-0.1500627995228127,3.054081067606538,0.26804826133750803,0.2239910455009576,2.349746389498479,1.5542044839056315,1,0,0,5.0,0,0,1,0,1,0,0,0,0,1.0,0.0,5,0,0,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.7386486715660846,1.0,1.3995844588084698,0.0,0.5959838283551463,0,0,1,0
2.0,0.0,3.0,0.0,2.0,0,0,0,1,0,0,0,0,1,0.6201573056070395,-0.26524238370821107,0.5744680851063831,0.2914914902131562,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.021869386409976894,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.4700326909118402,1,0,0,3.0,0,1,0,0,1,0,0,0,1,1.0,0.0,4,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.079993891001926,0.0,-0.9695038178204507,0.0,-1.5621748815659977,0,0,1,0
4.0,0.0,3.0,0.0,4.0,0,0,1,0,0,0,0,0,1,-0.04502792317938903,-0.26524238370821107,0.5744680851063831,-0.42079974527012015,-0.031203393891162938,0.9894844606702773,0.5277576685103617,0.34436526437649406,0.842295752390249,0.279566420556098,0.21985704544012974,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.3555238130784393,0,1,0,4.0,0,0,1,0,1,0,1,0,0,1.0,0.0,4,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.6253332503599234,0.0,0.6098883665988296,0.0,-1.0226352040857116,0,0,1,0
1.0,0.0,3.0,1.0,2.0,0,0,0,1,1,1,1,0,1,0.6201573056070395,1.0712502473796741,0.5744680851063831,-0.42079974527012015,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.11348356490832145,0.21985704544012974,0.561794365401953,-0.10244629979851563,-0.1500627995228127,0.21814864768618136,0.26804826133750803,0.2239910455009576,-0.1568211485332684,0.13531363968901663,0,0,0,2.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,1,0,3,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.2839880309240819,1.0,-0.17980772561081051,0.0,0.056444150874860294,0,0,0,1
4.0,0.0,3.0,0.0,1.0,0,0,0,1,1,1,0,0,1,-0.7102131519658176,-0.26524238370821107,-0.8085106382978723,0.2914914902131562,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.4038375733013066,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.6791883560518501,0,0,1,1.0,0,0,1,0,1,0,0,0,1,4.0,0.0,4,1,1,5,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.7386486715660846,1.0,0.6098883665988296,0.0,0.056444150874860294,0,0,1,0
1.0,0.0,3.0,0.0,3.0,0,0,0,0,0,0,0,0,0,-0.04502792317938903,-0.9334886992521536,-0.8085106382978723,1.0037827256964325,-0.031203393891162938,1.8140548445621754,-0.47529053187482856,0.34436526437649406,3.28645753387981,0.4616821313355006,2.968070113441752,2.735403517254748,-0.10244629979851563,-0.1500627995228127,1.1634594543263004,2.1415038513308438,0.2239910455009576,0.6787013641439807,1.207327530834657,0,1,0,1.0,0,1,0,0,0,0,0,0,1,1.0,1.0,3,0,0,5,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,-2.443975812927934,0.0,0.6098883665988296,0.0,-2.6412542365265694,0,0,0,0
4.0,1.0,4.0,0.0,2.0,0,0,0,1,1,0,0,0,1,-0.04502792317938903,-0.9334886992521536,0.5744680851063831,1.0037827256964325,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.2518548654029552,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,1,0,1,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
2.0,0.0,3.0,1.0,1.0,0,0,0,0,1,0,0,0,1,-0.04502792317938903,0.4030039318357315,-1.5,0.2914914902131562,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.49348055324146944,0.21985704544012974,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,1.2047760563341758,-0.733865399075506,-0.9923436612105175,-0.4349378435539385,0,0,0,5.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7386486715660846,0.0,1.3995844588084698,0.0,0.5959838283551463,0,0,0,0
2.0,1.0,3.0,1.0,1.0,0,0,0,1,1,0,0,0,1,-0.04502792317938903,0.4030039318357315,-0.11702127659574457,0.2914914902131562,-0.031203393891162938,0.16491407677837952,-0.47529053187482856,0.34436526437649406,0.842295752390249,0.15305859889476503,0.21985704544012974,1.6485989413283506,0.7299298860644239,0.6908063357343275,1.1634594543263004,2.1415038513308438,2.139703934653885,1.5142238768212297,1.2810104157124362,0,0,1,3.0,0,0,1,0,0,0,0,0,0,1.0,0.0,4,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2839880309240819,1.0,-0.17980772561081051,0.0,0.5959838283551463,0,0,1,0
2.0,0.0,3.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,2.225352002567429,-0.37978513835453176,0.5895277317346082,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,3.0,0,0,1,0,0,0,0,0,1,1.0,0.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.079993891001926,0.0,-0.9695038178204507,0.0,-1.5621748815659977,1,1,0,0
3.0,0.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,1.417525608198547,0.9894844606702773,-0.47529053187482856,2.225352002567429,-0.37978513835453176,0.9337354839427753,2.0519990907745447,2.735403517254748,1.5623060719273634,1.5316754709914677,2.1087702609664194,2.1415038513308438,2.139703934653885,1.5142238768212297,1.9731982593400628,0,0,0,1.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,1,0,5,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
2.0,0.0,3.0,1.0,2.0,0,0,0,1,0,0,0,0,1,-0.04502792317938903,-0.26524238370821107,-0.11702127659574457,1.0037827256964325,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.33492237064773744,0.21985704544012974,-0.5250102105244444,-0.10244629979851563,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,0.6787013641439807,-0.35619214090092566,1,0,1,5.0,0,0,1,0,1,0,0,0,0,1.0,1.0,1,0,0,5,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
3.0,0.0,3.0,1.0,2.0,0,0,0,1,0,0,0,0,1,-0.7102131519658176,-0.26524238370821107,-0.11702127659574457,-1.8453822162366729,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.564435833828829,1.135928068107337,0.561794365401953,1.5623060719273634,1.5316754709914677,2.1087702609664194,2.1415038513308438,2.139703934653885,1.5142238768212297,1.5869882375250626,1,1,0,3.0,1,0,0,0,0,0,0,0,1,1.0,0.0,4,0,0,4,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0.2839880309240819,1.0,1.3995844588084698,0.0,0.056444150874860294,0,0,1,0
2.0,0.0,3.0,0.0,2.0,0,0,1,0,1,0,0,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,1.417525608198547,0.9894844606702773,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.6202376942442862,2.0519990907745447,-0.5250102105244444,0.7299298860644239,-0.9909319347799529,0.21814864768618136,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.11384413934055382,0,0,0,3.0,0,0,1,0,0,0,0,0,1,1.0,0.0,5,0,0,3,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0.7386486715660846,1.0,1.3995844588084698,0.0,0.5959838283551463,0,0,1,0
2.0,0.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0.6201573056070395,0.4030039318357315,-1.5,0.2914914902131562,0.6931611071536921,1.8140548445621754,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.09674054493594014,1.135928068107337,1.6485989413283506,1.5623060719273634,1.5316754709914677,2.1087702609664194,2.1415038513308438,2.139703934653885,1.5142238768212297,1.7228388095158622,1,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,4,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.2839880309240819,1.0,-0.17980772561081051,0.0,0.5959838283551463,0,0,1,0
3.0,0.0,2.0,0.0,1.0,0,0,1,0,0,0,0,0,1,1.2853425343934681,-0.26524238370821107,-1.5,1.0037827256964325,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.34076773351789286,2.0519990907745447,-0.5250102105244444,0.7299298860644239,1.5316754709914677,-0.7271621589539377,2.1415038513308438,0.2239910455009576,1.5142238768212297,0.8676438565006357,0,0,0,3.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.7386486715660846,1.0,0.6098883665988296,0.0,-0.4830955266054257,0,0,0,0
3.0,0.0,3.0,1.0,3.0,0,0,0,0,1,0,0,0,1,0.6201573056070395,1.0712502473796741,0.5744680851063831,1.0037827256964325,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.20577326543126329,0.21985704544012974,-0.5250102105244444,-0.10244629979851563,0.6908063357343275,0.21814864768618136,-0.6686795336591597,0.2239910455009576,-0.1568211485332684,-0.012519264769223985,0,0,1,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,2,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
4.0,1.0,3.0,1.0,2.0,0,0,0,0,1,0,0,0,1,-0.04502792317938903,0.4030039318357315,0.5744680851063831,-0.42079974527012015,0.6931611071536921,0.9894844606702773,1.530805868895552,2.225352002567429,2.0643766431350294,0.8905360478793983,2.0519990907745447,2.735403517254748,1.5623060719273634,1.5316754709914677,2.1087702609664194,2.1415038513308438,2.139703934653885,1.5142238768212297,1.9731982593400628,1,1,1,3.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,0,0,5,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,-0.6253332503599234,0.0,2.18928055101811,0.0,-1.0226352040857116,0,0,0,1
3.0,0.0,3.0,0.0,3.0,0,0,0,0,0,0,1,0,1,-0.7102131519658176,0.4030039318357315,-0.8085106382978723,-1.1330909807533964,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.6488448130248978,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.5740797141447076,0,0,0,3.0,0,0,1,0,0,0,0,0,1,1.0,0.0,5,0,0,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.17067260971792073,1.0,0.6098883665988296,0.0,-2.101714559046284,0,0,1,0
3.0,1.0,3.0,0.0,2.0,0,0,0,1,1,0,0,0,1,1.2853425343934681,1.0712502473796741,-0.11702127659574457,0.2914914902131562,0.6931611071536921,0.16491407677837952,-0.47529053187482856,0.34436526437649406,-0.37978513835453176,0.31982530816330657,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.6791883560518501,1,0,1,4.0,0,0,1,0,1,0,0,0,0,1.0,0.0,5,0,0,5,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0.7386486715660846,1.0,-0.17980772561081051,0.0,0.5959838283551463,0,0,1,0
2.0,1.0,3.0,1.0,2.0,0,0,1,0,1,0,0,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,1.417525608198547,2.638625228454073,-0.47529053187482856,2.225352002567429,-0.37978513835453176,1.116973347029864,0.21985704544012974,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.4599641271630954,1,1,1,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,4,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,0,0
4.0,1.0,3.0,0.0,3.0,0,0,1,1,1,0,1,0,1,-0.04502792317938903,-1.6017350147960963,0.5744680851063831,1.0037827256964325,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.24561951145840943,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,0.6908063357343275,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.5734113863222213,0,0,0,1.0,0,0,1,0,1,0,0,0,0,1.0,0.0,5,0,0,5,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,-0.17067260971792073,0.0,0.6098883665988296,0.0,-1.5621748815659977,1,1,0,0
1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,-1.3753983807522463,0.4030039318357315,-0.8085106382978723,-0.42079974527012015,0.6931611071536921,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.40215597859918517,0.21985704544012974,0.561794365401953,0.7299298860644239,0.6908063357343275,0.21814864768618136,1.2047760563341758,0.2239910455009576,-0.1568211485332684,0.46156027920361004,0,0,0,4.0,1,0,0,0,1,0,0,0,1,1.0,0.0,2,0,0,5,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.7386486715660846,0.0,0.6098883665988296,0.0,0.5959838283551463,0,0,1,0
1.0,0.0,3.0,1.0,3.0,0,0,0,1,0,0,0,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,1.417525608198547,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.43699983115719776,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,0.6908063357343275,-0.7271621589539377,0.26804826133750803,-0.733865399075506,-0.9923436612105175,-0.35227338871477043,1,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,4,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,-0.17067260971792073,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
2.0,0.0,3.0,1.0,2.0,0,0,0,1,0,0,1,0,1,0.6201573056070395,1.0712502473796741,0.5744680851063831,1.0037827256964325,0.6931611071536921,0.16491407677837952,-0.47529053187482856,2.225352002567429,-0.37978513835453176,0.6108899866732966,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,0.6908063357343275,0.21814864768618136,-0.6686795336591597,-0.733865399075506,0.6787013641439807,-0.14231988409002672,1,0,1,3.0,0,0,1,1,0,0,0,0,1,1.0,0.0,4,0,0,4,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.17067260971792073,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
1.0,0.0,1.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0.6201573056070395,0.4030039318357315,0.5744680851063831,0.2914914902131562,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.02810474035452273,0.21985704544012974,-0.5250102105244444,-0.10244629979851563,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.565072769070238,1,0,0,4.0,0,0,1,0,0,0,0,0,0,1.0,0.0,4,0,0,5,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7386486715660846,1.0,0.6098883665988296,0.0,0.5959838283551463,0,0,1,0
4.0,0.0,2.0,0.0,1.0,0,0,0,0,1,0,0,0,1,1.2853425343934681,-0.26524238370821107,0.5744680851063831,0.2914914902131562,0.6931611071536921,1.8140548445621754,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.32689687808581447,2.0519990907745447,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,2.139703934653885,2.349746389498479,0.5460110515585048,0,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,4,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-0.17067260971792073,1.0,0.6098883665988296,0.0,-0.4830955266054257,0,0,1,0
2.0,1.0,3.0,1.0,2.0,0,0,0,1,1,0,0,0,1,0.6201573056070395,0.4030039318357315,-1.5,0.2914914902131562,-0.755567894936018,0.9894844606702773,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.155848275728683,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,0.2239910455009576,-0.9923436612105175,-0.6638966145644484,0,0,0,4.0,0,0,1,0,0,0,0,0,0,1.0,0.0,4,0,0,5,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
3.0,0.0,2.0,0.0,3.0,0,0,0,1,0,0,0,1,1,-0.7102131519658176,-0.26524238370821107,0.5744680851063831,0.2914914902131562,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.4111431598219127,2.968070113441752,1.6485989413283506,2.394682257790303,2.3725446062486077,2.1087702609664194,3.0782316463275112,3.097560379230348,2.349746389498479,2.5022755743539715,0,0,0,5.0,0,0,1,0,1,0,0,0,1,6.0,0.0,2,1,1,5,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-2.443975812927934,1.0,1.3995844588084698,0.0,0.5959838283551463,1,1,1,0
3.0,0.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,-0.7102131519658176,-1.6017350147960963,-0.8085106382978723,-1.1330909807533964,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,0.842295752390249,-0.7358068192345697,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.6785200282293637,0,0,1,3.0,1,0,0,0,0,0,0,0,1,1.0,0.0,4,0,0,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.6253332503599234,0.0,-0.17980772561081051,0.0,-1.0226352040857116,0,0,1,0
